i,j,w
3247589712,6374802568,65.335
3247824558,3741131606,29.858
3247824558,3741131607,70.958
3247824558,149451622,6.83
3247825561,1309067471,21.03
3247825561,3247825562,3.943
3247825561,149451622,30.785
3247825562,3247825561,3.943
3247825562,3741131606,2.854
3247825562,5938625442,34.992000000000004
3247933381,4430996033,4.938
3247933381,27459729,3.318
3257317059,25497595,32.557
3257317059,355416887,23.86
3265436260,2341656968,4.548
3265436260,4696568110,11.0
3265436260,4166662874,26.027
3265436260,26374229,183.92700000000002
3265436691,4174200048,3.391
3265436691,4696568110,4.849
3265436691,1617647896,80.31899999999999
3265436691,4697288390,77.27499999999999
3267461666,5009054898,10.413
3267461666,4197401813,5.861
3267461729,2620105428,30.504
3267461729,8620105277,293.527
3272712566,25532332,22.351
3272712566,1547013738,69.887
3272782406,1312454087,8.362
3272782431,3272782432,3.982
3272782432,3272782431,3.982
3272782432,1547013738,17.715
3320754320,7636278198,16.584
3320754320,3741131600,14.841999999999999
3320754320,3320754322,6.99
3320754322,3320754320,6.99
3328228993,1617596593,4.224
3328228993,3328228994,57.316
3328228994,21392267,1.114
3328228994,3328228993,56.42699999999999
3334162601,250325411,10.583
3334162601,3334162604,36.375
3334162604,3334162601,36.375
3375451555,30056277,11.048
3375451555,4688513240,46.808
3375451561,30056255,5.669
3375451561,30056280,70.519
3375451561,3375451565,38.194
3375451561,5342236723,40.407000000000004
3375451563,3381130092,15.387
3375451563,6218501723,82.791
3375451563,1678245252,12.793000000000001
3375451565,1678245252,7.098
3375451565,4688513240,13.200000000000001
3375451565,3375451561,38.194
3375451566,4726152858,8.206
3381130090,107587,9.215
3381130090,4688513231,5.105
3381130090,4688513230,5.697
3381130090,25248122,21.239
3381130092,107587,16.889
3381130092,4726152857,84.075
3381130092,4688513230,20.938000000000002
3381130092,3375451563,15.387
3385332654,1990912115,18.627000000000002
3385332654,9683686963,12.222
3385356250,25532273,17.686
3385356250,3385387606,5.6579999999999995
3385356250,10544113920,5.835
3385387604,25532273,5.638
3385387604,3385387606,16.636
3385387604,2528522528,7.7059999999999995
3385387606,24952195,11.129000000000001
3385387606,2528522549,9.222999999999999
3385387606,3385356250,5.6579999999999995
3385387607,1547013705,62.230999999999995
3385387607,3385387604,28.954
3471375905,3629223996,24.389
3471375905,1493676622,20.346
3471375905,5565466183,20.423000000000002
3471375913,4086232870,1.702
3471375913,4075008388,25.078
3471375913,3809870287,43.577
3474115151,5976850019,12.565999999999999
3474115151,5976850019,10.044
3474115151,7610670751,11.965
3515286913,21990614,3.702
3515286913,1493676622,10.404
3519324894,2941549928,19.662
3519324894,20626304,32.193999999999996
3519324894,20626306,67.92999999999999
3528710291,2935392676,13.312000000000001
3528711722,3682538298,7.719
3528711722,27459116,26.261
3528738438,1014803736,6.722
3528738438,9080098310,3.748
3528738438,3528738439,82.314
3528738439,3528738440,7.178
3528738439,2934411667,11.683
3528738439,3528738438,82.314
3528738440,251757533,7.598
3528738440,3528738439,7.178
3550836102,251757452,3.923
3550836102,251757458,14.608999999999998
3550836102,3550836104,12.715
3550836104,3550836102,12.715
3578315455,3578315456,71.077
3578315455,25438732,110.55800000000002
3578315455,2036185421,113.84300000000002
3578315456,3578315455,71.077
3578315456,3586606037,16.372
3578315456,3586606035,53.301
3586606035,2034441173,78.833
3586606035,2036181339,81.586
3586606035,3578315456,53.301
3586606037,3586606038,50.746
3586606037,3578315456,16.372
3586606037,5973397966,60.964
3586606038,3586606039,8.566
3586606038,3586606037,50.746
3586606038,5306194265,29.375
3586606039,3586606038,8.566
3586606039,3586606040,36.822
3586606039,25471090,46.479
3586606040,3586606039,36.822
3616299208,20626282,4.807
3616299208,4777897926,12.254000000000001
3629217345,3629217347,16.846
3629217345,3629217346,9.432
3629217345,3808626940,11.95
3629217346,3629217345,9.432
3629217346,8210567396,12.184000000000001
3629217346,3629217348,16.604
3629217347,3809744583,28.737
3629217347,3629217345,16.846
3629217347,3629217348,9.088
3629217348,3629217347,9.088
3629217348,728370399,22.408
3629217348,3629217346,16.604
3629223879,3629223996,32.699
3629223879,3629223881,27.686
3629223879,3629223994,42.921
3629223881,3629223890,4.208
3629223881,3629223879,27.686
3629223881,3629223884,55.728
3629223884,3629223885,11.259
3629223884,3629223881,55.728
3629223884,4749094026,49.915
3629223885,3629223884,11.259
3629223885,4086232871,6.575
3629223885,6574794989,26.672
3629223890,3629223881,4.208
3629223890,5565466175,55.584
3629223890,4086232866,21.621000000000002
3629223994,3629223879,42.92099999999999
3629223994,21990623,100.18799999999999
3629223994,3629223995,41.53
3629223995,3629223996,40.993
3629223995,249467025,72.84299999999999
3629223995,3629223994,41.53
3629223996,3629223879,32.699
3629223996,3629223995,40.993
3629223996,3471375905,24.389000000000003
3632577084,429346251,26.067999999999998
3632577084,27460439,43.388
3632577084,4629462859,76.42999999999999
3632581622,4155841820,3.415
3632581622,4430996028,25.792
3637436403,4511972302,4.928
3637436403,1039290561,14.753
3637436403,3637436404,17.281
3637436404,1255487187,4.685
3637436404,4317187494,4.504
3637436404,3637436403,17.281
3637449663,5141625653,29.022
3656358067,6055863205,2.81
3656358067,10311178960,29.308
3656358067,5046447437,8.815999999999999
3661703766,25477858,2.753
3661703766,4556931604,44.519
3664398006,1268900678,19.738999999999997
3664398006,10310609872,29.995999999999995
3664398006,1828402763,29.794
3664398006,1828402763,84.41
3664398007,1268900678,5.221
3664398007,473262660,143.03300000000002
3664398007,10311178978,9.167
3664398009,21565570,28.039
3664398009,18395811,7.853
3664398009,8807441179,26.287
3664398009,10311178970,28.955000000000002
3664405913,4729448869,4.538
3664405913,4866651961,37.18
3664405913,8807441178,3.856
3673602988,302013668,40.256
3673602988,57786953,12.428
3673602988,25477371,64.598
3682538298,3528711722,7.719
3691462888,2755124949,25.252000000000002
3691462888,25471289,6.819
3696548432,4627445215,6.141
3696548432,1938819302,5.797
3696548432,3696548437,46.99
3696548437,4627491632,9.456
3696548437,5207476608,5.752000000000001
3696548437,3696548432,46.989999999999995
3696548438,107667,6.454
3696548438,4627445257,7.925
3696548438,10309472547,4.992
3696548440,473264514,12.076
3696548440,4627491650,8.537
3696548440,10539856459,25.234
3704225378,4085778928,22.833
3704225378,4085778934,11.193999999999999
3708234955,3932064156,16.262
3708234955,3906588446,40.935
3708234955,3906588448,3.764
3708234956,27460226,1.424
3708234956,2870261844,51.137
3708234956,3932064154,12.703
3708234957,27460226,28.905
3708234957,27459198,43.376
3708234964,1547013667,24.017
3708234964,27458353,33.593
3715515059,5473274957,4.87
3715515059,25248112,9.23
3715515059,107588,14.304
3725817386,6374802579,21.598
3725817386,25497997,170.72899999999998
3725817386,1309180612,132.605
3733299982,3809744446,2.698
3733299988,1668135486,159.298
3733299988,3809870270,10.555
3733299988,3809744412,18.243
3733791671,9135845216,15.105
3733791671,585180151,86.525
3733791671,585130362,45.617000000000004
3735886876,3735886877,48.203
3735886877,25477228,8.223
3735886877,3735886876,48.203
3735886877,1731235557,26.336000000000002
3735886877,249558409,17.763
3739049325,1686463523,9.892
3739049325,1686463503,13.064
3739049325,390073208,17.597
3739049327,5609643647,18.146
3739049327,25497981,34.572
3739049327,8975833905,15.874000000000002
3739049344,2990721387,10.339
3739049346,2990732269,6.206
3739049346,10577984012,80.949
3739049346,1150003289,107.30999999999999
3739049346,2990721390,64.132
3739049356,1150003329,23.774
3739049356,3739049365,9.12
3739049356,5067002862,61.483000000000004
3739049365,1684710025,11.197
3739049365,3739049356,9.12
3739049365,3739049366,127.754
3739049366,3739049365,127.754
3739049366,5067002882,26.976000000000003
3739049366,2990716986,43.705
3739049366,6978555518,7.63
3739049382,1401893675,5.277
3739049382,1759454104,58.851000000000006
3739049382,3739049383,29.148
3739049383,1401893666,5.295
3739049383,1150003197,32.669
3739049383,3739049382,29.148
3741078112,1312319838,8.561
3741078112,25477154,32.607
3741117629,1312319838,56.462
3741117629,250327619,72.231
3741117629,5238500313,44.487
3741117630,1280491924,16.008
3741117630,250549636,83.509
3741131600,1309067471,4.871
3741131600,1723315608,15.943000000000001
3741131600,3320754320,14.842
3741131606,3247825562,2.854
3741131606,3247824558,29.858
3741131607,3741131608,29.594
3741131607,3247824558,70.958
3741131608,3741131607,29.594
3741131608,149431715,14.137
3763565957,3763565961,38.775999999999996
3763565959,1649365800,9.022
3763565959,1777740337,13.868
3763565959,10539068550,25.831
3763565961,10539068550,8.472
3763565961,8755808627,4.64
3763565961,3763565957,38.775999999999996
3763565962,8755805305,37.601
3794876751,1327865950,14.626
3796774902,20626317,3.924
3796774902,1777728708,12.959
3796774902,1777728708,13.043000000000001
3796814729,20626311,8.629
3796814729,2012970414,21.971
3796814729,4866475738,23.419
3805122394,1255369152,12.421
3805122394,3808625835,6.017
3805122394,1255369128,4.196
3805122396,1255369140,10.318
3805122396,3808625844,4.243
3805122396,3805378113,19.872
3805378111,1271774552,6.764
3805378111,3988141442,10.385
3805378111,3805378120,18.528
3805378112,3805378113,2.822
3805378112,1327865956,31.290000000000003
3805378112,1327865956,31.292
3805378112,1327865956,32.32
3805378112,1327865956,32.381
3805378113,3805378114,5.62
3805378113,3805378112,2.822
3805378113,3805122396,19.872
3805378114,3809870262,9.268
3805378114,3805378113,5.62
3805378114,1255369159,40.282999999999994
3805378116,3805378117,7.074
3805378116,3809870262,5.422
3805378116,3808626862,16.088
3805378117,3805378119,15.446
3805378117,3805378116,7.074
3805378117,3808626878,16.076
3805378119,3805378121,17.475
3805378119,3805378117,15.446
3805378119,1255369105,16.073999999999998
3805378120,2129578142,13.022
3805378120,3808626940,29.421
3805378120,3805378111,18.528
3805378121,3805378122,17.3
3805378121,3805378119,17.475
3805378121,1255369135,16.074
3805378122,3808626902,6.671
3805378122,3805378121,17.3
3805378122,1255369148,16.073999999999998
3805378123,3808626914,5.6
3805378123,3808626902,6.932
3805378123,1255369125,16.077
3805378124,3809870269,2.078
3805378124,3809870270,6.733
3805378124,3809870267,4.862
3805378124,3809870266,10.578
3805378124,3809744398,29.366
3808625773,3808625785,17.993
3808625773,3808625778,13.871
3808625773,3809870259,24.897000000000002
3808625778,3808625773,13.871
3808625778,3808625791,51.486
3808625778,3808625780,2.286
3808625780,3808625782,1.609
3808625780,3809870261,8.014
3808625780,3808625778,2.286
3808625782,3808625780,1.609
3808625782,3809870261,7.407
3808625782,3808625804,14.108
3808625785,3808625804,14.165
3808625785,3808625773,17.993
3808625785,3809870260,31.197
3808625786,8042031957,1.298
3808625786,3808625796,4.135999999999999
3808625786,3808625809,5.884000000000001
3808625791,3808625809,1.87
3808625791,3808625778,51.486
3808625791,3808625796,1.642
3808625796,3808625809,0.877
3808625796,3808625791,1.642
3808625796,3808625786,4.135999999999999
3808625804,3809870264,2.875
3808625804,3808625785,14.165
3808625804,3808625782,14.108
3808625809,3808625791,1.87
3808625809,3808625796,0.877
3808625809,3808625786,5.884000000000001
3808625809,3808626895,17.121
3808625831,3808626954,70.688
3808625831,3809744380,4.028
3808625831,3809870264,4.398
3808625835,3805122394,6.017
3808625835,3808625844,7.065
3808625835,1271712922,9.185
3808625837,3809744380,1.336
3808625843,2129578142,3.041
3808625843,3808626869,5.304
3808625843,3808626868,5.418
3808625843,3808626859,5.549
3808625844,3808625835,7.065
3808625844,3805122396,4.243
3808625844,1271712946,7.023
3808625853,1390303296,5.044
3808625853,3808625855,0.62
3808625853,3808626860,3.925
3808625854,3809744384,1.372
3808625855,3808625853,0.62
3808625855,3808626902,5.886
3808625855,3808626865,4.7669999999999995
3808626859,3808626860,0.889
3808626859,3808626865,0.692
3808626859,3808625843,5.549
3808626860,3808626859,0.889
3808626860,3808626865,0.84
3808626860,3808625853,3.925
3808626862,1271712931,5.3
3808626862,1255369159,8.969
3808626862,3805378116,16.088
3808626865,3808626860,0.84
3808626865,3808626859,0.692
3808626865,3808626869,1.583
3808626865,3808625855,4.7669999999999995
3808626868,2129578132,0.966
3808626868,3808626872,0.669
3808626868,3808625843,5.418
3808626869,3808626865,1.583
3808626869,3808626872,1.559
3808626869,3808625843,5.304
3808626871,3809744385,1.383
3808626872,2129578132,0.962
3808626872,3808626868,0.669
3808626872,3808626869,1.559
3808626872,3808626886,4.846
3808626878,1271712931,1.566
3808626878,3808626884,1.794
3808626878,3805378117,16.076
3808626882,1390303296,10.372
3808626882,3808626886,0.716
3808626882,2129578132,3.858
3808626884,3808626878,1.794
3808626884,3808626893,8.666
3808626884,1271712905,4.991
3808626886,3808626914,5.994
3808626886,3808626882,0.716
3808626886,3808626872,4.846
3808626887,3809744386,1.408
3808626893,3808626884,8.666
3808626893,1255369105,5.095
3808626893,1255320311,4.657
3808626895,3809744389,3.909
3808626895,3809744387,3.83
3808626895,3808625809,17.121
3808626896,3809744387,1.416
3808626902,3805378123,6.932
3808626902,3805378122,6.671
3808626902,3808625855,5.886
3808626904,1255369105,4.923
3808626904,3808626913,8.739
3808626904,1271712911,4.73
3808626905,3809744389,1.442
3808626912,3809744390,1.452
3808626913,3808626904,8.739
3808626913,1255369135,3.995
3808626913,1255320354,4.341
3808626914,3809870269,6.393
3808626914,3805378123,5.6
3808626914,3808626886,5.994
3808626922,3809744392,1.465
3808626923,1255369135,4.005
3808626923,3808626929,8.98
3808626923,1271712934,4.375
3808626929,3808626923,8.98
3808626929,1255369148,4.242
3808626929,1255320363,4.01
3808626934,3809744395,1.499
3808626935,1255369148,3.601
3808626935,3808626941,7.163
3808626935,1271712914,4.084
3808626940,3809744395,13.573
3808626940,3629217345,11.95
3808626940,3805378120,29.421
3808626941,3808626935,7.163
3808626941,1255369125,2.977
3808626941,1255320367,3.781
3808626945,1255369125,3.38
3808626945,3808626947,9.539
3808626945,1271712957,3.847
3808626947,3808626945,9.539
3808626947,1255369111,0.882
3808626947,1255320339,3.471
3808626954,3808625831,70.688
3808627061,3809744583,1.44
3808627066,3809744584,1.44
3809744380,3809744381,6.929
3809744380,3808625831,4.028
3809744380,3808625837,1.336
3809744381,3809744384,7.719
3809744381,3809744380,6.929
3809744381,3809744383,1.408
3809744383,3809744381,1.408
3809744384,3809744385,7.725
3809744384,3809744381,7.719
3809744384,3808625854,1.372
3809744385,3809744386,7.738
3809744385,3809744384,7.725
3809744385,3808626871,1.383
3809744386,3809744387,7.725
3809744386,3809744385,7.738
3809744386,3808626887,1.408
3809744387,3808626895,3.83
3809744387,3809744386,7.725
3809744387,3808626896,1.416
3809744389,3809744390,7.719
3809744389,3808626895,3.909
3809744389,3808626905,1.442
3809744390,3809744392,7.748
3809744390,3809744389,7.719
3809744390,3808626912,1.452
3809744392,3809744395,15.559
3809744392,3809744390,7.748
3809744392,3808626922,1.465
3809744395,3808626940,13.573
3809744395,3809744392,15.559
3809744395,3808626934,1.499
3809744396,3809744398,3.679
3809744398,3809744396,3.679
3809744398,3809744400,3.517
3809744398,3805378124,29.366
3809744400,3809744404,2.827
3809744400,3809744398,3.517
3809744400,3809744403,9.438
3809744401,3809744403,3.677
3809744403,3809744401,3.677
3809744403,3809744417,2.84
3809744403,3809744400,9.438
3809744403,3809744409,4.225
3809744404,3809744406,0.987
3809744404,3809744400,2.827
3809744404,3809744419,3.906
3809744406,3809744404,0.987
3809744409,3809744418,1.125
3809744409,3809744403,4.225
3809744409,3809744414,4.165
3809744412,3809744423,2.711
3809744412,3809744419,3.726
3809744412,3733299988,18.243
3809744414,3809744431,2.83
3809744414,3809744409,4.165
3809744414,3809744426,6.031
3809744415,3809744426,4.167
3809744416,3809744417,1.055
3809744417,3809744416,1.055
3809744417,3809744403,2.84
3809744417,3809744433,3.893
3809744418,3809744409,1.125
3809744419,3809744404,3.906
3809744419,3809744412,3.726
3809744419,3809744421,2.344
3809744421,3809744432,2.709
3809744421,3809744419,2.344
3809744421,3809744430,3.781
3809744423,3809744412,2.711
3809744426,3809744415,4.167
3809744426,3809744414,6.031
3809744426,3809744444,12.813
3809744430,3809744439,2.711
3809744430,3809744421,3.781
3809744430,3809744433,3.313
3809744431,3809744434,1.366
3809744431,3809744446,3.931
3809744431,3809744414,2.83
3809744432,3809744421,2.709
3809744433,3809744443,2.716
3809744433,3809744417,3.893
3809744433,3809744430,3.313
3809744433,3809744446,8.206
3809744434,3809744431,1.366
3809744436,3809744444,3.61
3809744439,3809744430,2.711
3809744443,3809744433,2.716
3809744444,3809744436,3.61
3809744444,3809744426,12.813
3809744444,3809744453,12.625
3809744446,3733299982,2.698
3809744446,3809744431,3.931
3809744446,3809744433,8.206
3809744446,3809744558,13.858
3809744451,3809744453,3.682
3809744453,3809744451,3.682
3809744453,3809744444,12.625
3809744453,3809870272,12.395
3809744558,3809744565,2.757
3809744558,3809744446,13.858
3809744558,3809744571,14.811
3809744565,3809744558,2.757
3809744571,3809744572,2.812
3809744571,3809744558,14.811
3809744571,3809870281,14.495000000000001
3809744572,3809744571,2.812
3809744583,3809744584,7.235
3809744583,3629217347,28.737
3809744583,3808627061,1.44
3809744584,3809744583,7.235
3809744584,3808627066,1.44
3809744584,4333847283,35.392
3809870259,3808625773,24.897000000000002
3809870260,1327865956,13.814
3809870260,57786953,15.375
3809870260,3808625785,31.197
3809870261,3809870262,5.145
3809870261,3808625782,7.407
3809870261,3808625780,8.014
3809870262,3805378116,5.422
3809870262,3805378114,9.268
3809870262,3809870261,5.145
3809870263,1327865952,50.347
3809870263,1731235558,43.736999999999995
3809870263,2935373301,15.722999999999999
3809870264,3808625831,4.398
3809870264,3808625804,2.875
3809870264,1327865952,12.217
3809870265,3809870267,6.203
3809870266,3805378124,10.578
3809870267,3809870265,6.203
3809870267,3805378124,4.862
3809870267,3809870269,4.393
3809870269,3805378124,2.078
3809870269,3808626914,6.393
3809870269,3809870267,4.393
3809870270,3805378124,6.733
3809870270,3733299988,10.555
3809870270,1255369111,9.314
3809870272,3809744453,12.395
3809870272,3809870281,7.297
3809870272,3809870273,3.6639999999999997
3809870273,3809870272,3.6639999999999997
3809870273,3809870277,3.677
3809870273,8210567392,12.006
3809870277,4749094023,12.606
3809870277,3809870273,3.677
3809870277,3809870288,7.832
3809870281,3809870283,0.805
3809870281,3809744571,14.495000000000001
3809870281,3809870272,7.297000000000001
3809870283,3809870281,0.805
3809870283,1150003354,23.564999999999998
3809870283,3809870287,3.0439999999999996
3809870287,3471375913,43.577
3809870287,3809870288,3.7579999999999996
3809870287,3809870283,3.0439999999999996
3809870288,6574794989,7.403
3809870288,25477224,23.076
3809870288,3809870277,7.832
3809870288,3809870287,3.758
3830029915,6600283121,6.998
3830029915,1547392927,72.79499999999999
3830029915,3830043581,17.332
3830043581,3830029915,17.332
3830043581,4619022513,17.227
3830043581,6600283121,10.122
3830043581,4619022514,11.725999999999999
3830441923,1326821568,6.907
3830441937,4571244663,4.211
3850146457,9673189926,7.35
3850146457,3987750692,15.004000000000001
3870640530,25477149,154.83499999999998
3870640530,1312335310,10.479
3870640530,5238500312,21.223
3887940999,6985465124,15.844999999999999
3887940999,6446218920,96.47899999999998
3887940999,2528522542,4.955
3887940999,2528522524,3.7569999999999997
3887941007,6446229933,3.153
3887941007,6446218920,77.315
3887941007,4169714272,30.482
3887941009,6446256190,3.732
3887941009,3887941010,33.692
3887941009,1556260024,4.129
3887941009,4169714272,40.82399999999999
3887941010,6446269173,3.727
3887941010,3887941009,33.692
3887941010,3887941012,96.38
3887941012,6446292562,3.158
3887941012,3887941010,96.38
3887941012,4166634961,36.881
3887941013,25265077,6.274
3887941013,4166634961,13.498999999999999
3887941013,4085783105,132.912
3892081373,1014803704,3.075
3892081373,3892081377,9.498000000000001
3892081373,3894948093,23.164
3892081377,302013688,3.183
3892081377,3894948099,23.438
3892081377,7817162919,10.823
3892081377,3892081373,9.498
3892081378,28418138,0.706
3892081378,1014803704,1.94
3892081378,3892081382,9.834999999999999
3892081382,302013688,2.361
3892081382,7817162919,10.376999999999999
3892081382,3892081378,9.835
3892081382,1014803691,46.723
3892081384,3186593720,8.128
3892081384,3068270516,23.692
3892081384,7817166407,16.611
3892081384,3186593722,30.705000000000002
3894948091,1014803686,3.134
3894948091,3894948098,13.081
3894948091,5924603460,45.53
3894948093,1014803686,2.789
3894948093,3894948099,11.824
3894948093,3892081373,23.164
3894948098,3894948100,3.316
3894948098,3894948091,13.081
3894948098,1042862659,16.205
3894948099,3894948100,2.665
3894948099,3894948093,11.824
3894948099,3892081377,23.438
3894948100,3894948098,3.316
3894948100,3894948099,2.665
3894948100,3014236570,26.878
3894948100,1014803686,12.189
3906588446,843376594,15.483
3906588446,3708234955,40.935
3906588446,3932064154,40.172
3906588448,3932064957,16.556
3906588448,3932064154,1.052
3906588448,3708234955,3.764
3906588452,3906588454,8.384
3906588452,27459830,41.122
3906588454,3906588452,8.384
3906588454,843376594,40.138
3906588454,4155841827,37.907
3911044734,4175081594,6.931
3911044734,3992885062,188.45499999999998
3911044734,4166662874,11.139
3930921860,3932064957,11.706
3930921860,3708234957,12.161
3932064154,3906588448,1.052
3932064154,3906588446,40.172
3932064154,3708234956,12.703
3932064156,3708234955,16.262
3932064156,3932064957,4.234
3932064156,4155841810,27.249
3932064957,3906588448,16.556
3932064957,3932064156,4.234
3932064957,4089885906,9.377
3932064957,3930921860,11.706
3972566705,6978443788,2.9
3972566705,5788363878,20.359
3972566710,2360681716,8.685
3972566710,4367041960,56.054
3972566710,1707790023,7.385
3972566713,21392273,7.734
3972566713,9949142599,27.605
3972566713,1707790074,55.114000000000004
3972566713,3972566715,44.097
3972566714,5788363874,15.68
3972566714,21392279,46.162
3972566714,3972566705,8.996
3972566715,1955520890,8.63
3972566715,4658088539,4.06
3972566715,3972566713,44.097
3972566715,4367041960,72.05799999999999
3972566716,237908,7.89
3972566716,5374174119,14.006
3972566716,5880186833,12.673
3972566716,1707790096,35.389
3984132032,3984132037,6.787
3984132036,4089885902,5.507
3984132037,302013708,10.039
3984132037,4422013486,8.686
3984132037,3984132032,6.787
3987750677,4534184512,62.667
3987750677,2612458244,52.191
3987750677,6110164647,31.882
3987750688,3850146457,66.052
3987750688,6110164649,41.912
3987750692,3850146457,15.004
3987750692,5977954180,12.633
3988141441,906172949,18.429
3988141441,3988141442,15.415
3988141441,3093894066,21.142
3988141442,3988141441,15.415
3988141442,1150003237,7.122999999999999
3988141442,3805378111,10.385
3992885062,4697288399,5.505
3992885062,3911044734,188.45499999999998
3999987604,4085387945,19.848
3999987604,4085600698,6.598000000000001
4017328647,21583366,3.606
4017328647,33141178,34.435
4017328647,25378129,18.779999999999998
4034060007,368044217,7.128
4034060007,864817628,14.175
4034060015,4034060007,20.899
4034060015,4034060007,14.274000000000001
4034060017,1955520879,9.466
4034060017,4034060018,27.634999999999998
4034060018,2265065207,30.832
4075008388,4086232866,36.437
4075008388,3471375913,25.078
4075008388,5565466174,16.774
4076095262,435104715,56.457
4076095262,8868824913,102.66
4076095791,4076095797,11.141
4076095791,21685484,21.421
4076095791,4076095834,29.93
4076095797,4076095791,11.141
4076095834,4076095841,8.446
4076095834,4076095791,29.93
4076095834,1360122917,25.677
4076095841,4076095834,8.446
4076126468,7946372941,13.114
4076126468,1684437690,63.17700000000001
4076126468,1832129762,17.744
4077495826,1832129794,4.29
4077495826,1832129789,15.361
4077495826,1684437690,28.166
4077495858,4077495826,68.577
4077495964,4077495858,47.285
4077495964,4077495858,47.650999999999996
4085387943,25473279,37.967
4085387943,4229228089,5.7379999999999995
4085387943,4085600696,11.219000000000001
4085387945,4166219502,18.683
4085387945,3999987604,19.848
4085387945,4085387943,26.242000000000004
4085600696,713363180,35.34
4085600696,4085387943,11.219000000000001
4085600696,4085600698,19.962
4085600698,3999987604,6.598000000000001
4085600698,4085600696,19.962
4085600698,2528483742,24.725
4085747017,4166662874,19.642
4085747017,8620105279,68.36200000000001
4085747017,2341656968,11.082
4085767970,419350723,7.793
4085767974,4085767983,8.044
4085767974,4085767979,45.22
4085767974,4085767989,6.643000000000001
4085767979,4085767974,45.22
4085767979,4085767970,11.190999999999999
4085767983,4085767974,8.044
4085767983,10539648210,17.634
4085767983,4696544885,340.57599999999996
4085767989,4085778934,445.28
4085778919,25161373,8.268
4085778919,6967585843,16.229
4085778919,6967585845,22.237000000000002
4085778919,25161356,27.43
4085778920,20626301,5.211
4085778920,4085778930,5.655
4085778920,5146186590,14.434000000000001
4085778922,4866552622,3.237
4085778922,4085778927,82.321
4085778922,4085778924,50.826
4085778924,4866552625,1.968
4085778924,4085778928,16.498
4085778924,4085778922,50.826
4085778927,2566132611,24.549
4085778927,6967585843,13.414000000000001
4085778927,4085778922,82.321
4085778928,4085778924,16.498
4085778928,25066684,7.231999999999999
4085778929,4085783103,5.232
4085778929,4085783106,32.941
4085778929,4085778931,34.851
4085778930,4085778920,5.655
4085778930,4085778933,58.364
4085778930,6446301329,5.114
4085778930,5146186591,14.568
4085778931,4085778929,34.851
4085778931,5104314272,10.105
4085778931,5104314270,3.129
4085778931,4166634957,6.083
4085778933,6446304190,4.2
4085778933,4085778930,58.364
4085778933,5201625537,18.402
4085778934,25066684,18.767
4085783099,3887941013,5.631
4085783099,5340811825,4.752
4085783099,6446292572,70.971
4085783103,4085778929,5.232
4085783103,7911267688,52.701
4085783105,25161375,9.124
4085783105,6446292570,5.691
4085783105,4085783107,11.455
4085783105,3887941013,132.912
4085783106,4085783107,19.469
4085783106,4085778929,32.941
4085783106,6032044874,3.503
4085783107,4085783105,11.455
4085783107,4085783106,19.469
4085783107,7911267685,3.003
4085783107,7911267688,4.827999999999999
4086232866,4086232870,31.241999999999997
4086232866,4075008388,36.437
4086232866,3629223890,21.621000000000002
4086232870,3471375913,1.702
4086232870,4086232866,31.242
4086232870,4086232871,19.329
4086232871,5565466177,7.961
4086232871,3629223885,6.575
4086232871,4086232870,19.329
4089236236,25505662,132.78
4089236236,4166634960,13.053
4089885900,2140124982,33.986000000000004
4089885902,3984132036,5.507
4089885902,4422013486,9.756
4089885902,2140124983,44.943999999999996
4089885905,6294214898,3.327
4089885905,249679343,42.156
4089885905,4116809027,50.601
4089885906,3932064957,9.377
4116809027,249679343,13.575
4116809027,249560091,86.399
4116809027,4089885905,50.601
4117882857,2528522547,7.908
4117882857,6985465130,41.645
4117896490,1990912134,16.07
4136124526,4832472797,51.004
4136137525,4136137527,26.119999999999997
4136137525,4715264007,55.190000000000005
4136137525,28418921,4.33
4136137527,1689605567,6.007
4136137527,30056310,57.875
4136137527,4136137525,26.119999999999997
4136137529,25475664,4.89
4136137529,107606,86.781
4136137529,4715263998,8.264
4136137530,4715264004,5.07
4136137530,4715264001,9.197
4136137530,6014302224,27.801
4138224462,5335233113,6.35
4138224462,4138224463,5.885
4138224462,5573991660,19.88
4138224463,4138224462,5.885
4140669271,2934288518,51.536
4142725554,4142725558,48.081
4142725554,25497595,21.531
4142725554,1816777820,28.633
4142725557,435104717,128.88
4142725557,1261120430,72.221
4142725558,4142725554,48.081
4142725558,6525701529,44.209999999999994
4144358216,5160943807,13.669
4144358216,4144358217,9.946
4144358216,5160943803,12.333
4144358217,5160943797,17.286
4144358217,4144358216,9.946
4144358217,5160943793,12.536000000000001
4150883407,4696544883,7.551
4150883407,4034060018,8.852
4150883407,4158223748,47.741
4150883409,1678452753,5.986
4150883409,4197401800,4.5120000000000005
4150883409,7882485394,238.283
4150883409,4158223748,13.946000000000002
4155841810,4155841811,7.139
4155841810,4155841816,9.577
4155841810,3932064156,27.249000000000002
4155841811,4155841810,7.139
4155841811,3930921860,26.785
4155841816,4155841810,9.577
4155841816,4155841818,18.469
4155841816,843376591,17.591
4155841818,4155841816,18.469
4155841818,4155841820,9.054
4155841818,4155841827,37.29600000000001
4155841820,4155841818,9.054
4155841820,4155841811,29.309
4155841827,843376643,6.777
4155841827,3906588454,37.907000000000004
4155841827,4155841818,37.296
4156336278,5177352922,57.908
4156336278,9201323528,75.42099999999999
4156336278,5880186833,38.711999999999996
4156336278,21392276,11.987
