"","V1","V2","weight","height","size1","size1mean","size1norm","lccrank"
"1118","L11_77594","L12_71659",200,2800,28001,194354.988764045,0.144071424037355,9
"1119","L11_50986","L12_47924",200,2800,27524,194354.988764045,0.141617152073288,9
"1120","L11_48462","L12_45551",200,2800,27394,194354.988764045,0.140948272921656,9
"1121","L11_128499","L12_117997",200,2800,26509,194354.988764045,0.136394749466313,9
"1122","L11_62971","L12_10319",200,2800,25246,194354.988764045,0.129896331246993,9
"1123","L11_64210","L12_59684",200,2800,24325,194354.988764045,0.12515757971889,9
"1124","L11_40403","L12_38024",200,2800,23112,194354.988764045,0.118916422711737,9
"1125","L11_21502","L12_20236",200,2800,23028,194354.988764045,0.118484223875297,9
"1126","L11_40791","L12_38378",200,2800,22232,194354.988764045,0.11438862537761,9
"1127","L11_123074","L12_112959",200,2800,20789,194354.988764045,0.106964066794492,9
"1128","L11_128387","L12_117905",200,2800,20129,194354.988764045,0.103568218793897,9
"1129","L11_35166","L12_33120",200,2800,19245,194354.988764045,0.0990198405627973,9
"1130","L11_6572","L12_6212",200,2800,18648,194354.988764045,0.0959481416895321,9
"1131","L11_2668","L12_2532",200,2800,18362,194354.988764045,0.094476607555941,9
"1132","L11_39345","L12_37034",200,2800,17509,194354.988764045,0.0900877312763844,9
"1133","L11_3700","L12_3501",200,2800,17089,194354.988764045,0.0879267370941878,9
"1134","L11_58103","L12_54423",200,2800,17059,194354.988764045,0.087772380366888,9
"1135","L11_732","L12_700",200,2800,16427,194354.988764045,0.0845205986451064,9
"1136","L11_77963","L12_71970",200,2800,16192,194354.988764045,0.0833114709479249,9
"1137","L11_40815","L12_38402",200,2800,15811,194354.988764045,0.0813511405112179,9
"1138","L11_13718","L12_12894",200,2800,15540,194354.988764045,0.0799567847412767,9
"1139","L11_76445","L12_70643",200,2800,15297,194354.988764045,0.0787064952501487,9
"1140","L11_4087","L12_3853",200,2800,15184,194354.988764045,0.0781250849106529,9
"1141","L11_78180","L12_72107",200,2800,15178,194354.988764045,0.0780942135651929,9
"1142","L11_48625","L12_34065",200,2800,15028,194354.988764045,0.0773224299286941,9
"1143","L11_36168","L12_34065",200,2800,15001,194354.988764045,0.0771835088741243,9
"1144","L11_57666","L12_54071",200,2800,14899,194354.988764045,0.0766586960013051,9
"1145","L11_117942","L12_43954",200,2800,13640,194354.988764045,0.0701808586789585,9
"1146","L11_93345","L12_85688",200,2800,13596,194354.988764045,0.0699544688122522,9
"1147","L11_77406","L12_71501",200,2800,13571,194354.988764045,0.069825838206169,9
"1148","L11_104819","L12_96302",200,2800,13345,194354.988764045,0.0686630175271775,9
"1149","L11_23578","L12_22202",200,2800,13279,194354.988764045,0.068323432727118,9
"1150","L11_75003","L12_69268",200,2800,13075,194354.988764045,0.0672738069814796,9
"1151","L11_134258","L12_123335",200,2800,12861,194354.988764045,0.066172728993408,9
"1152","L11_39092","L12_36796",200,2800,12614,194354.988764045,0.0649018586053066,9
"1153","L11_81726","L12_75288",200,2800,12499,194354.988764045,0.0643101578173242,9
"1154","L11_44970","L12_42299",200,2800,12347,194354.988764045,0.0635280837323387,9
"1155","L11_40088","L12_37730",200,2800,12286,194354.988764045,0.0632142250534959,9
"1156","L11_15774","L12_14814",200,2800,12036,194354.988764045,0.0619279189926645,9
"1157","L11_84841","L12_78061",200,2800,11969,194354.988764045,0.0615831889683617,9
"1158","L11_278","L12_261",200,2800,11941,194354.988764045,0.0614391226895486,9
"1159","L11_80994","L12_74648",200,2800,11696,194354.988764045,0.0601785427499339,9
"1160","L11_3292","L12_3116",200,2800,11577,194354.988764045,0.0595662610649782,9
"1161","L11_71723","L12_66218",200,2800,11540,194354.988764045,0.0593758877679751,9
"1162","L11_10776","L12_10150",200,2800,11479,194354.988764045,0.0590620290891323,9
"1163","L11_120968","L12_111035",200,2800,11345,194354.988764045,0.0583725690405267,9
"1164","L11_135481","L12_124450",200,2800,11160,194354.988764045,0.0574207025555115,9
"1165","L11_82020","L12_75562",200,2800,11139,194354.988764045,0.0573126528464016,9
"1166","L11_77022","L12_71173",200,2800,11055,194354.988764045,0.0568804540099623,9
"1167","L11_38295","L12_36031",200,2800,11010,194354.988764045,0.0566489189190127,9
"1168","L11_107423","L12_98669",200,2800,10754,194354.988764045,0.0553317415127214,9
"1169","L11_1585","L12_1508",200,2800,10738,194354.988764045,0.0552494179248282,9
"1170","L11_59787","L12_55869",200,2800,10577,194354.988764045,0.0544210368216528,9
"1171","L11_64253","L12_59722",200,2800,10563,194354.988764045,0.0543490036822462,9
"1172","L11_21164","L12_19937",200,2800,10395,194354.988764045,0.0534846060093675,9
"1173","L11_78700","L12_72617",200,2800,10347,194354.988764045,0.0532376352456879,9
"1174","L11_100242","L12_92036",200,2800,10298,194354.988764045,0.052985519257765,9
"1175","L11_19265","L12_18103",200,2800,10266,194354.988764045,0.0528208720819786,9
"1176","L11_12353","L12_11538",200,2800,10227,194354.988764045,0.0526202083364889,9
"1177","L11_135470","L12_124442",200,2800,10171,194354.988764045,0.0523320757788627,9
"1178","L13_19280","L14_14005",1000,3300,9700821,175115.096774194,55.3968285927338,1
"1179","L13_24214","L14_14005",1000,3300,1666912,175115.096774194,9.51895085407422,2
"1180","L13_19409","L14_14005",1000,3300,758505,175115.096774194,4.33146549882032,3
"1181","L13_51922","L14_14005",1000,3300,335878,175115.096774194,1.91804136928929,4
"1182","L13_64900","L14_14005",1000,3300,252072,175115.096774194,1.43946469860928,5
"1183","L13_121333","L14_7623",1000,3300,247890,175115.096774194,1.41558326247364,6
"1184","L13_12017","L14_8896",1000,3300,213459,175115.096774194,1.21896400671411,7
"1185","L13_120966","L14_7623",1000,3300,188348,175115.096774194,1.07556688983172,8
"1186","L13_137449","L14_14005",1000,3300,172704,175115.096774194,0.986231359725069,9
"1187","L13_40407","L14_29904",1000,3300,172610,175115.096774194,0.98569456991236,9
"1188","L13_39173","L14_29054",1000,3300,134219,175115.096774194,0.766461615659968,9
"1189","L13_24870","L14_18290",1000,3300,133321,175115.096774194,0.761333559789617,9
"1190","L13_45770","L14_33762",1000,3300,127818,175115.096774194,0.72990851362643,9
"1191","L13_43162","L14_29054",1000,3300,124313,175115.096774194,0.709893106248278,9
"1192","L13_70841","L14_46026",1000,3300,117369,175115.096774194,0.670239186466855,9
"1193","L13_90362","L14_60764",1000,3300,113861,175115.096774194,0.650206647498935,9
"1194","L13_120132","L14_7623",1000,3300,75655,175115.096774194,0.432030141282195,9
"1195","L13_42380","L14_29745",1000,3300,74425,175115.096774194,0.425006189477593,9
"1196","L13_139502","L14_41134",1000,3300,69713,175115.096774194,0.398098172483056,9
"1197","L13_161372","L14_14005",1000,3300,68274,175115.096774194,0.389880719924665,9
"1198","L13_168244","L14_14005",1000,3300,62965,175115.096774194,0.359563516566432,9
"1199","L13_66918","L14_48077",1000,3300,56999,175115.096774194,0.325494495049155,9
"1200","L13_155369","L14_14005",1000,3300,48509,175115.096774194,0.27701209600764,9
"1201","L13_42348","L14_31324",1000,3300,42295,175115.096774194,0.241526863069598,9
"1202","L13_65892","L14_14005",1000,3300,39628,175115.096774194,0.22629687976645,9
"1203","L13_56621","L14_33050",1000,3300,37713,175115.096774194,0.215361214964978,9
"1204","L13_40719","L14_29986",1000,3300,36943,175115.096774194,0.210964106924699,9
"1205","L13_43526","L14_32206",1000,3300,36660,175115.096774194,0.209348026956649,9
"1206","L13_139705","L14_91675",1000,3300,36569,175115.096774194,0.208828368733707,9
"1207","L13_92437","L14_14005",1000,3300,36310,175115.096774194,0.207349341483795,9
"1208","L13_88580","L14_59867",1000,3300,35527,175115.096774194,0.202877996554524,9
"1209","L13_144069","L14_93216",1000,3300,35392,175115.096774194,0.202107075014995,9
"1210","L13_39856","L14_29571",1000,3300,34007,175115.096774194,0.194197991072415,9
"1211","L13_34190","L14_25067",1000,3300,32692,175115.096774194,0.186688644224407,9
"1212","L13_142849","L14_14005",1000,3300,30202,175115.096774194,0.172469424717531,9
"1213","L13_44559","L14_32415",1000,3300,28296,175115.096774194,0.161585154685361,9
"1214","L13_138627","L14_89831",1000,3300,27760,175115.096774194,0.158524310646933,9
"1215","L13_56853","L14_41754",1000,3300,27467,175115.096774194,0.156851125379658,9
"1216","L13_93337","L14_14005",1000,3300,26616,175115.096774194,0.151991464415662,9
"1217","L13_148653","L14_93187",1000,3300,26159,175115.096774194,0.149381752241107,9
"1218","L13_54018","L14_39815",1000,3300,25418,175115.096774194,0.145150249568579,9
"1219","L13_29362","L14_14005",1000,3300,25143,175115.096774194,0.143579853839908,9
"1220","L13_45002","L14_32415",1000,3300,22318,175115.096774194,0.127447606809015,9
"1221","L13_6103","L14_1460",1000,3300,22099,175115.096774194,0.126197000756,9
"1222","L13_92862","L14_14005",1000,3300,22041,175115.096774194,0.125865790020499,9
"1223","L13_45449","L14_33544",1000,3300,21812,175115.096774194,0.12455807866826,9
"1224","L13_40408","L14_29904",1000,3300,21227,175115.096774194,0.121217418663633,9
"1225","L13_72893","L14_50875",1000,3300,21129,175115.096774194,0.120657786731234,9
"1226","L13_142519","L14_91675",1000,3300,20680,175115.096774194,0.118093758796058,9
"1227","L13_148508","L14_32970",1000,3300,19301,175115.096774194,0.110218938033013,9
"1228","L13_71260","L14_8896",1000,3300,18734,175115.096774194,0.10698106756699,9
"1229","L13_12110","L14_8896",1000,3300,18380,175115.096774194,0.104959539974446,9
"1230","L13_39138","L14_29019",1000,3300,17894,175115.096774194,0.10218422243214,9
"1231","L13_12774","L14_8896",1000,3300,17368,175115.096774194,0.0991804836929371,9
"1232","L13_8262","L14_4516",1000,3300,17222,175115.096774194,0.0983467463242608,9
"1233","L13_2871","L14_2221",1000,3300,17217,175115.096774194,0.0983181936746486,9
"1234","L13_43812","L14_32416",1000,3300,17162,175115.096774194,0.0980041145289144,9
"1235","L13_9634","L14_3027",1000,3300,16367,175115.096774194,0.0934642432405747,9
"1236","L13_788","L14_628",1000,3300,15958,175115.096774194,0.0911286365022967,9
"1237","L13_15165","L14_9840",1000,3300,15509,175115.096774194,0.0885646085671212,9
"1238","L13_45062","L14_32415",1000,3300,15319,175115.096774194,0.0874796078818576,9
"1239","L13_54205","L14_14005",1000,3300,15007,175115.096774194,0.0856979225460563,9
"1240","L13_45475","L14_33406",1000,3300,14687,175115.096774194,0.0838705529708756,9
"1241","L13_98887","L14_60325",1000,3300,14435,175115.096774194,0.0824314994304207,9
"1242","L13_40267","L14_14005",1000,3300,14392,175115.096774194,0.0821859466437558,9
"1243","L13_163286","L14_14005",1000,3300,14369,175115.096774194,0.0820546044555397,9
"1244","L13_4465","L14_3329",1000,3300,14102,175115.096774194,0.0805298929662482,9
"1245","L13_120073","L14_7623",1000,3300,13931,175115.096774194,0.079553392349511,9
"1246","L13_121979","L14_7623",1000,3300,13721,175115.096774194,0.0783541810657986,9
"1247","L13_87682","L14_59312",1000,3300,13709,175115.096774194,0.0782856547067293,9
"1248","L13_93432","L14_14005",1000,3300,12890,175115.096774194,0.073608730700251,9
"1249","L13_86120","L14_58095",1000,3300,12833,175115.096774194,0.0732832304946719,9
"1250","L13_155252","L14_102409",1000,3300,12761,175115.096774194,0.0728720723402562,9
"1251","L13_136476","L14_14005",1000,3300,12434,175115.096774194,0.0710047290556183,9
"1252","L13_26142","L14_18290",1000,3300,12073,175115.096774194,0.0689432277536175,9
"1253","L13_17464","L14_9255",1000,3300,12011,175115.096774194,0.0685891748984263,9
"1254","L13_107969","L14_70723",1000,3300,11969,175115.096774194,0.0683493326416838,9
"1255","L13_299","L14_219",1000,3300,11935,175115.096774194,0.0681551746243208,9
"1256","L13_65091","L14_47187",1000,3300,11674,175115.096774194,0.066664726314564,9
"1257","L13_3554","L14_2695",1000,3300,11571,175115.096774194,0.0660765417325527,9
"1258","L13_94072","L14_14005",1000,3300,11479,175115.096774194,0.0655511729796882,9
"1259","L13_11839","L14_8732",1000,3300,11473,175115.096774194,0.0655169098001536,9
"1260","L13_94410","L14_62966",1000,3300,11137,175115.096774194,0.0635981717462137,9
"1261","L13_44629","L14_32970",1000,3300,11059,175115.096774194,0.0631527504122634,9
"1262","L13_50121","L14_37022",1000,3300,11035,175115.096774194,0.0630156976941249,9
"1263","L13_88327","L14_59753",1000,3300,10871,175115.096774194,0.0620791707868447,9
"1264","L13_43533","L14_32206",1000,3300,10782,175115.096774194,0.0615709336237476,9
"1265","L13_23896","L14_14005",1000,3300,10764,175115.096774194,0.0614681440851436,9
"1266","L13_1695","L14_1262",1000,3300,10734,175115.096774194,0.0612968281874704,9
"1267","L13_135933","L14_14005",1000,3300,10287,175115.096774194,0.0587442213121398,9
"1268","L13_124029","L14_9908",1000,3300,10264,175115.096774194,0.0586128791239237,9
"1269","L13_115789","L14_75913",1000,3300,10114,175115.096774194,0.0577562996355577,9
"1270","L13_95921","L14_14005",1000,3300,10027,175115.096774194,0.0572594835323054,9
"1271","L14_14005","L15_12855",300,3600,14789926,212373.333333333,69.6411633601205,1
"1272","L14_7623","L15_6986",300,3600,604042,212373.333333333,2.84424598191863,2
"1273","L14_8896","L15_8161",300,3600,359189,212373.333333333,1.69130932948267,3
"1274","L14_29054","L15_27202",300,3600,277349,212373.333333333,1.30595021346057,4
"1275","L14_29904","L15_27982",300,3600,210464,212373.333333333,0.991009542943245,5
"1276","L14_46026","L15_43006",300,3600,209068,212373.333333333,0.984436212958312,6
"1277","L14_18290","L15_16970",300,3600,187364,212373.333333333,0.8822388247112,7
"1278","L14_60764","L15_55496",300,3600,146283,212373.333333333,0.688801167754897,8
"1279","L14_33762","L15_31552",300,3600,134802,212373.333333333,0.634740708186841,9
"1280","L14_32415","L15_30312",300,3600,99673,212373.333333333,0.469329168759417,9
"1281","L14_29745","L15_27847",300,3600,88459,212373.333333333,0.416525929181316,9
"1282","L14_41134","L15_38424",300,3600,85234,212373.333333333,0.401340406830738,9
"1283","L14_48077","L15_44664",300,3600,73608,212373.333333333,0.346597187343044,9
"1284","L14_31324","L15_29297",300,3600,71740,212373.333333333,0.337801356102461,9
"1285","L14_91675","L15_80705",300,3600,69893,212373.333333333,0.329104407332999,9
"1286","L14_59972","L15_54849",300,3600,63669,212373.333333333,0.299797526368659,9
"1287","L14_33050","L15_30910",300,3600,59802,212373.333333333,0.281589025615269,9
"1288","L14_59867","L15_54763",300,3600,59726,212373.333333333,0.281231165243596,9
"1289","L14_1460","L15_1361",300,3600,58906,212373.333333333,0.277370040180814,9
"1290","L14_32206","L15_30129",300,3600,55763,212373.333333333,0.262570630336514,9
"1291","L14_89831","L15_81551",300,3600,51131,212373.333333333,0.240759982420894,9
"1292","L14_32970","L15_30841",300,3600,48944,212373.333333333,0.230462079357107,9
"1293","L14_29986","L15_28056",300,3600,43152,212373.333333333,0.20318935208438,9
"1294","L14_93216","L15_83490",300,3600,41766,212373.333333333,0.196663108990457,9
"1295","L14_29571","L15_27690",300,3600,40156,212373.333333333,0.189082119537921,9
"1296","L14_60768","L15_54849",300,3600,39787,212373.333333333,0.187344613259669,9
"1297","L14_51956","L15_47869",300,3600,36296,212373.333333333,0.170906579608237,9
"1298","L14_41754","L15_30910",300,3600,33962,212373.333333333,0.15991649924661,9
"1299","L14_39815","L15_37217",300,3600,33445,212373.333333333,0.157482106981416,9
"1300","L14_25067","L15_12855",300,3600,32838,212373.333333333,0.154623932697137,9
"1301","L14_33406","L15_31232",300,3600,30233,212373.333333333,0.142357797589151,9
"1302","L14_60325","L15_55143",300,3600,29688,212373.333333333,0.139791562029131,9
"1303","L14_93187","L15_84570",300,3600,27794,212373.333333333,0.130873304871924,9
"1304","L14_50875","L15_43572",300,3600,27136,212373.333333333,0.127774987443496,9
"1305","L14_1262","L15_1190",300,3600,26229,212373.333333333,0.12350420642893,9
"1306","L14_9908","L15_9018",300,3600,25245,212373.333333333,0.118870856353591,9
"1307","L14_47187","L15_43924",300,3600,24569,212373.333333333,0.115687782521346,9
"1308","L14_33544","L15_31363",300,3600,24204,212373.333333333,0.113969110999498,9
"1309","L14_61860","L15_54763",300,3600,23567,212373.333333333,0.11096967604219,9
"1310","L14_23596","L15_12855",300,3600,23422,212373.333333333,0.110286916122551,9
"1311","L14_28572","L15_26767",300,3600,23305,212373.333333333,0.10973599949774,9
"1312","L14_29019","L15_27171",300,3600,22201,212373.333333333,0.104537606730286,9
"1313","L14_2221","L15_2064",300,3600,21130,212373.333333333,0.0994946007031642,9
"1314","L14_3027","L15_2748",300,3600,20786,212373.333333333,0.097874811652436,9
"1315","L14_3329","L15_1361",300,3600,20486,212373.333333333,0.0964622049221497,9
"1316","L14_59976","L15_54849",300,3600,20472,212373.333333333,0.0963962832747363,9
"1317","L14_4516","L15_1355",300,3600,19626,212373.333333333,0.092412732295329,9
"1318","L14_2993","L15_2748",300,3600,19077,212373.333333333,0.0898276619789051,9
"1319","L14_59312","L15_54295",300,3600,17788,212373.333333333,0.083758161727775,9
"1320","L14_32416","L15_27202",300,3600,17638,212373.333333333,0.0830518583626318,9
"1321","L14_9840","L15_9021",300,3600,17234,212373.333333333,0.0811495479658463,9
"1322","L14_628","L15_594",300,3600,17221,212373.333333333,0.0810883350075339,9
"1323","L14_70723","L15_64045",300,3600,16100,212373.333333333,0.0758098945253641,9
"1324","L14_71741","L15_64929",300,3600,16042,212373.333333333,0.0755367905575088,9
"1325","L14_55513","L15_50830",300,3600,15984,212373.333333333,0.0752636865896534,9
"1326","L14_61394","L15_12855",300,3600,15954,212373.333333333,0.0751224259166248,9
"1327","L14_102409","L15_93139",300,3600,15835,212373.333333333,0.0745620919136113,9
"1328","L14_80415","L15_72817",300,3600,15816,212373.333333333,0.0744726268206931,9
"1329","L14_58095","L15_53156",300,3600,15699,212373.333333333,0.0739217101958815,9
"1330","L14_59753","L15_54683",300,3600,15479,212373.333333333,0.0728857985936715,9
"1331","L14_62321","L15_55496",300,3600,15365,212373.333333333,0.0723490080361627,9
"1332","L14_17288","L15_12855",300,3600,15050,212373.333333333,0.0708657709693621,9
"1333","L14_75913","L15_68686",300,3600,14714,212373.333333333,0.0692836514314415,9
"1334","L14_62966","L15_57369",300,3600,14421,212373.333333333,0.0679040055248619,9
"1335","L14_46903","L15_43572",300,3600,14233,212373.333333333,0.0670187719738825,9
"1336","L14_219","L15_205",300,3600,14006,212373.333333333,0.0659498995479658,9
"1337","L14_103295","L15_54849",300,3600,13982,212373.333333333,0.0658368910095429,9
"1338","L14_37022","L15_27847",300,3600,13815,212373.333333333,0.0650505399296836,9
"1339","L14_15541","L15_14334",300,3600,13332,212373.333333333,0.0627762430939226,9
"1340","L14_2695","L15_2478",300,3600,12983,212373.333333333,0.0611329105976896,9
"1341","L14_46692","L15_43517",300,3600,12809,212373.333333333,0.0603135986941236,9
"1342","L14_1182","L15_1117",300,3600,12754,212373.333333333,0.0600546207935711,9
"1343","L14_1090","L15_1033",300,3600,12712,212373.333333333,0.059856855851331,9
"1344","L14_90237","L15_81908",300,3600,12600,212373.333333333,0.0593294826720241,9
"1345","L14_42256","L15_39470",300,3600,12471,212373.333333333,0.058722061778001,9
"1346","L14_61619","L15_56223",300,3600,12441,212373.333333333,0.0585808011049724,9
"1347","L14_9255","L15_8497",300,3600,12410,212373.333333333,0.0584348317428428,9
"1348","L14_39244","L15_36694",300,3600,12353,212373.333333333,0.0581664364640884,9
"1349","L14_1923","L15_1792",300,3600,12301,212373.333333333,0.0579215846308388,9
"1350","L14_46769","L15_43572",300,3600,12180,212373.333333333,0.0573518332496233,9
"1351","L14_60442","L15_54849",300,3600,11780,212373.333333333,0.0554683576092416,9
"1352","L14_27128","L15_23515",300,3600,11771,212373.333333333,0.055425979407333,9
"1353","L14_28573","L15_26767",300,3600,11728,212373.333333333,0.055223505775992,9
"1354","L14_62002","L15_56547",300,3600,11652,212373.333333333,0.0548656454043194,9
"1355","L14_91957","L15_83490",300,3600,11603,212373.333333333,0.0546349196383727,9
"1356","L14_8732","L15_8002",300,3600,11482,212373.333333333,0.0540651682571572,9
"1357","L14_9674","L15_8875",300,3600,11419,212373.333333333,0.0537685208437971,9
"1358","L14_42289","L15_39470",300,3600,11397,212373.333333333,0.0536649296835761,9
"1359","L14_94593","L15_85856",300,3600,10985,212373.333333333,0.0517249497739829,9
"1360","L14_91411","L15_12855",300,3600,10454,212373.333333333,0.0492246358613762,9
"1361","L15_12855","L16_12533",100,3700,15117028,274002.041666667,55.1712239370479,1
"1362","L15_6986","L16_6812",100,3700,608934,274002.041666667,2.22237030168115,2
"1363","L15_8161","L16_7965",100,3700,362123,274002.041666667,1.32160694058089,3
"1364","L15_27202","L16_26684",100,3700,300865,274002.041666667,1.09803926339357,4
"1365","L15_43006","L16_42150",100,3700,252759,274002.041666667,0.922471228544678,5
"1366","L15_27982","L16_26684",100,3700,217461,274002.041666667,0.793647370936561,6
"1367","L15_16970","L16_16588",100,3700,199999,274002.041666667,0.729917918798963,7
"1368","L15_55496","L16_12533",100,3700,172525,274002.041666667,0.62964859294692,8
"1369","L15_54849","L16_12533",100,3700,158599,274002.041666667,0.578824154138754,9
"1370","L15_31552","L16_30926",100,3700,135206,274002.041666667,0.493448877890052,9
"1371","L15_30910","L16_30304",100,3700,110982,274002.041666667,0.40504077752462,9
"1372","L15_27847","L16_27315",100,3700,109198,274002.041666667,0.398529877134431,9
"1373","L15_30312","L16_29712",100,3700,103879,274002.041666667,0.379117613022652,9
"1374","L15_54763","L16_12533",100,3700,101285,274002.041666667,0.369650530280416,9
"1375","L15_1361","L16_1333",100,3700,88154,274002.041666667,0.321727529706667,9
"1376","L15_43572","L16_42654",100,3700,87166,274002.041666667,0.318121717158738,9
"1377","L15_38424","L16_30235",100,3700,86009,274002.041666667,0.313899120885504,9
"1378","L15_44664","L16_43738",100,3700,83918,274002.041666667,0.306267790887811,9
"1379","L15_80705","L16_78353",100,3700,77966,274002.041666667,0.284545325012025,9
"1380","L15_29297","L16_27315",100,3700,73112,274002.041666667,0.266830128546792,9
"1381","L15_83490","L16_81054",100,3700,59624,274002.041666667,0.217604217973437,9
"1382","L15_30129","L16_29537",100,3700,57222,274002.041666667,0.208837859936871,9
"1383","L15_30841","L16_30235",100,3700,53905,274002.041666667,0.196732110724844,9
"1384","L15_26767","L16_26257",100,3700,53093,274002.041666667,0.193768629157112,9
"1385","L15_81551","L16_79179",100,3700,51624,274002.041666667,0.188407355237164,9
"1386","L15_47869","L16_42654",100,3700,50719,274002.041666667,0.185104460140124,9
"1387","L15_27690","L16_27160",100,3700,44168,274002.041666667,0.161195879166959,9
"1388","L15_28056","L16_27515",100,3700,43549,274002.041666667,0.15893677191274,9
"1389","L15_2748","L16_2691",100,3700,42985,274002.041666667,0.156878393089833,9
"1390","L15_37217","L16_27390",100,3700,41232,274002.041666667,0.150480630542747,9
"1391","L15_39470","L16_38714",100,3700,38250,274002.041666667,0.139597499957801,9
"1392","L15_55143","L16_53728",100,3700,34277,274002.041666667,0.1250976080014,9
"1393","L15_31232","L16_30616",100,3700,33406,274002.041666667,0.121918799570989,9
"1394","L15_1190","L16_1172",100,3700,28841,274002.041666667,0.105258339772103,9
"1395","L15_9018","L16_8797",100,3700,28375,274002.041666667,0.103557622517715,9
"1396","L15_84570","L16_82099",100,3700,27838,274002.041666667,0.101597783106543,9
"1397","L15_2478","L16_2429",100,3700,27413,274002.041666667,0.100046699773679,9
"1398","L15_43924","L16_43033",100,3700,25595,274002.041666667,0.0934117127168608,9
"1399","L15_1355","L16_1327",100,3700,24971,274002.041666667,0.0911343574234316,9
"1400","L15_31363","L16_30741",100,3700,24284,274002.041666667,0.0886270768359542,9
"1401","L15_27171","L16_26653",100,3700,22411,274002.041666667,0.0817913613478245,9
"1402","L15_2064","L16_2026",100,3700,21188,274002.041666667,0.0773278909570169,9
"1403","L15_57369","L16_55831",100,3700,20822,274002.041666667,0.0759921344868324,9
"1404","L15_72817","L16_6812",100,3700,20617,274002.041666667,0.0752439648792155,9
"1405","L15_54295","L16_52929",100,3700,18570,274002.041666667,0.0677732176265718,9
"1406","L15_64929","L16_63050",100,3700,18535,274002.041666667,0.0676454813521006,9
"1407","L15_594","L16_580",100,3700,17479,274002.041666667,0.0637914954709127,9
"1408","L15_50830","L16_49560",100,3700,17290,274002.041666667,0.0631017195887683,9
"1409","L15_9021","L16_8800",100,3700,17275,274002.041666667,0.0630469754711378,9
"1410","L15_53156","L16_51810",100,3700,17160,274002.041666667,0.0626272705693038,9
"1411","L15_64045","L16_62210",100,3700,16406,274002.041666667,0.0598754662564102,9
"1412","L15_93139","L16_90466",100,3700,16329,274002.041666667,0.0595944464525736,9
"1413","L15_54683","L16_53305",100,3700,16220,274002.041666667,0.0591966391977919,9
"1414","L15_56547","L16_55038",100,3700,15865,274002.041666667,0.0579010284138698,9
"1415","L15_68686","L16_66659",100,3700,14855,274002.041666667,0.0542149244934154,9
"1416","L15_205","L16_199",100,3700,14552,274002.041666667,0.0531090933172791,9
"1417","L15_23515","L16_23039",100,3700,14489,274002.041666667,0.052879168023231,9
"1418","L15_14334","L16_13992",100,3700,14162,274002.041666667,0.0516857462588858,9
"1419","L15_56314","L16_54818",100,3700,14131,274002.041666667,0.0515726084157828,9
"1420","L15_43517","L16_42657",100,3700,13948,274002.041666667,0.0509047301806906,9
"1421","L15_81908","L16_79525",100,3700,13730,274002.041666667,0.0501091156711271,9
"1422","L15_1033","L16_1016",100,3700,13038,274002.041666667,0.0475835870444396,9
"1423","L15_1792","L16_1756",100,3700,12957,274002.041666667,0.0472879688092348,9
"1424","L15_56223","L16_54734",100,3700,12839,274002.041666667,0.0468573150838748,9
"1425","L15_1117","L16_1100",100,3700,12767,274002.041666667,0.0465945433192484,9
"1426","L15_8497","L16_8291",100,3700,12760,274002.041666667,0.0465689960643541,9
"1427","L15_36694","L16_35987",100,3700,12565,274002.041666667,0.0458573225351575,9
"1428","L15_85856","L16_83353",100,3700,12178,274002.041666667,0.0444449243002903,9
"1429","L15_8002","L16_7807",100,3700,11498,274002.041666667,0.0419631909677072,9
"1430","L15_8875","L16_8663",100,3700,11482,274002.041666667,0.0419047972422347,9
"1431","L15_55298","L16_53873",100,3700,11174,274002.041666667,0.0407807180268882,9
"1432","L15_54599","L16_53224",100,3700,10316,274002.041666667,0.037649354498423,9
"1433","L16_12533","L17_11538",300,4000,15604657,301151.681818182,51.8166025365955,1
"1434","L16_6812","L17_6264",300,4000,632574,301151.681818182,2.10051624543778,2
"1435","L16_26684","L17_25208",300,4000,520628,301151.681818182,1.72878994683591,3
"1436","L16_7965","L17_7337",300,4000,363492,301151.681818182,1.20700637567568,4
"1437","L16_42150","L17_39819",300,4000,254846,301151.681818182,0.846238010232536,5
"1438","L16_16588","L17_15444",300,4000,212113,301151.681818182,0.704339416998713,6
"1439","L16_27315","L17_25809",300,4000,182669,301151.681818182,0.606568088536477,7
"1440","L16_42654","L17_11538",300,4000,142897,301151.681818182,0.474501749873252,8
"1441","L16_30235","L17_28592",300,4000,141309,301151.681818182,0.469228659613843,9
"1442","L16_30926","L17_28094",300,4000,135283,301151.681818182,0.449218809548858,9
"1443","L16_30304","L17_28651",300,4000,111098,301151.681818182,0.368910441838657,9
"1444","L16_29712","L17_28094",300,4000,104075,301151.681818182,0.345589967725415,9
"1445","L16_1333","L17_1243",300,4000,94381,301151.681818182,0.313400208925221,9
"1446","L16_43738","L17_41144",300,4000,84042,301151.681818182,0.279068672280369,9
"1447","L16_78353","L17_72280",300,4000,78311,301151.681818182,0.260038395028057,9
"1448","L16_81054","L17_74796",300,4000,60854,301151.681818182,0.202070928618423,9
"1449","L16_26257","L17_24804",300,4000,57764,301151.681818182,0.191810318478894,9
"1450","L16_29537","L17_27931",300,4000,57226,301151.681818182,0.190023843315442,9
"1451","L16_79179","L17_73038",300,4000,51814,301151.681818182,0.17205283293514,9
